Gene	MB176	MB95	MB40	MB37	MB38	MB28	MB113	MB18	MB19	MB90	MB26	MB35	MB110	MB64	MB7	MB91	MB206	MB9	MB200	MB12	MB1M21	MB4M23	MB4M26	MB4M77	MB1M1
ENSG00000166128.8	10.5668827478343	6.93580658358798	16.9314539351375	16.2032686063947	13.4024942956077	33.7272557339023	12.3824276355383	13.4956980168089	13.945364793145	7.6205543593952	9.87607095589883	22.8729913790625	11.5218756056104	21.3629902810017	17.2963843208884	14.2494811758447	14.9300750133647	12.9197303556888	8.80342034991044	5.51719667205532	16.0639190232441	13.581242305847	7.54698077578944	17.2224776902881	21.5026130749089
ENSG00000138613.9	5.66191785914246	1.75637552069325	2.66743798368404	3.7239213904054	2.69115453485683	4.84401396529406	4.68887669982013	3.77485969730023	3.00098967117768	2.24562100848427	1.42186745275208	3.1417244094002	3.27355998053305	4.3592853796384	5.46737198081822	2.91745089912359	4.11236304864242	3.67616942788424	6.09983006100715	2.00199265874905	3.40588464383241	3.13422638539411	1.49185489039719	3.66041894222018	4.59071691116284
ENSG00000074410.9	0.675744587630522	0.151564560040901	0.366246761758336	0.0195383767587994	0.134298822059537	0.0654163056590287	0.0737902379179215	0.626727210461948	0.189429380442732	0.0300262481790084	0.0441311055699767	0.0620494911462657	0.202067605703679	0.131403436964333	0.116310073469674	3.53812292035885	0.911908155516989	0.98836097508185	0.407420346966016	0.0849268295779344	0.340721801090985	0.41664231826679	0.5403486813367	5.92979226199069	0.243221392307985
ENSG00000259459.1	0.00752143802657158	0	0.0143837137434413	0	0.00719602061606213	0.00982965076198893	0.00495189687350891	0	0	0	0	0.0164958531609947	0.0227107504650745	0	0	0.0406378421706906	0.0129031705430879	0.101585847053409	0.00821029004988365	0.0284043190760154	0.0114325368040926	0	0	0.29881390283557	0.0120947494386605
ENSG00000259268.1	0.038817958205428	0.229700161940514	0.0494893305384093	0	0.0247589912578658	0	0	0.0201145720027132	0	0	0	0	0	0	0	0	0	0.0436901732449214	0	0	0.0196676812011869	0.0205573340990118	0	0.0285587271183409	0
ENSG00000140455.12	5.49920232282963	12.7948692850776	7.38708474685342	7.59787068142534	5.1889201490353	8.96998823115101	5.12997304205557	13.9222050347135	8.05649528814456	8.59358890288965	9.04330073751419	8.80128825384993	7.33883960231046	5.37876232664743	8.22817754951632	6.56705413199638	10.6514471717849	10.8221770689563	8.06335781836992	14.9143790715013	12.7837879357648	16.2260555555339	10.7061459068441	30.9106857192065	11.3035440291508
ENSG00000259248.1	1.20665205742452	0.579591637968389	1.11553110846055	0.154614933899403	0.814277659289863	0.348498313527538	0.503281980147253	1.10888529235287	0.963761910574253	0.263812637061373	0.381289984036006	0.134025927874655	0.533433100354059	1.15971270425588	1.00080586908872	0.468248713668538	0.121990991875673	0.460204784919976	0.497271658452741	0.467154939985558	0.675544481358836	0.977951591856229	0.424416246709695	0.819079605889193	0.982677282652409
ENSG00000197361.5	0.565777350375645	0.389438291453614	0.650942032602025	0.118725991056839	0.360865875472304	0.270514261721557	0.417917197179072	0.997502554070967	0.398060566972775	0.286321406566872	0.349182548946591	0.0706175078094372	0.215279535766912	0.784641956316236	0.480613589359514	0.203790556957251	0.157821438550139	0.383109785043617	0.256075624573192	0.68904828136965	0.398526337865669	0.394629517588544	0.181978541719881	1.35026652291601	0.281073587532894
ENSG00000103657.9	15.1561329521837	12.8171279144295	28.8572959654205	12.1351609330885	25.5180039566466	16.8086832047998	18.4924835544269	21.6753297388294	37.8695041635116	10.7194876290549	15.9422646923799	10.2159138811778	17.1065281911668	20.1708939239138	49.2663632078827	24.5337571125925	14.6782429094804	15.6508715104503	17.0861918239345	24.3849383081295	31.391311127448	31.1149952619995	15.8341831328769	30.0743342280634	45.313249348785
ENSG00000259589.2	0.65856673920933	0.206090397284824	0.511638617656787	0.400321969845323	0.315036819798361	0.161375749233894	1.40010615221849	0.597194706701244	0.911197985905202	0.765983556743332	0.385222410517129	0.346043181741072	0.724981973898026	0.498203440853233	1.20286742370616	0.489251593637066	0.341288860864675	0.694899738248965	0.524184552667572	1.76165545828004	0	0.0435957257616974	0	0.0302820985823787	0.0441249824348373
ENSG00000199156.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0758419690810388	0	0	0	0	0	0	0	0
ENSG00000035664.7	1.06125022933587	1.06644083903128	0.815904466774851	0.206736581501627	0.857466002095218	0.261434367219801	1.4085540898853	0.916232895773354	2.78289252446884	0.0587460759325947	0.153961709727109	0.223084098564112	0.307132177145917	3.73839758866449	3.12459599534531	2.26179344282704	0.29082987717484	0.287482705075587	0.117201569793184	0.418274878437378	1.71444861395434	0.671551259212286	0.169600304077562	1.32207315782179	1.83192939431212
ENSG00000259351.1	0	0	0	0	0	0	0	0	0.0298787218354261	0	0	0	0	0.0438802926471739	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166797.6	5.7346455808674	6.99365682751468	4.78735864805035	10.8473030477691	5.45202780918727	8.12870401740074	5.73991974713081	6.08074202947288	3.8635267886972	4.60789449050377	8.15922099304345	11.6782212337848	6.77178995078757	5.33830660591332	4.16618727603869	7.58919990849091	7.09295844335154	4.7716257812794	8.33215551702704	4.80844823012282	9.13027732004667	12.2208142005411	7.97982485658329	8.11240826381993	7.70832717458687
ENSG00000028528.10	9.12257681529461	6.456055765569	9.13217962360014	6.4369703052468	7.58851961232687	7.67667829014073	6.15258122576068	9.19576385199172	10.740967386473	3.9357396579639	6.32293623541738	5.96659858573592	5.25519949754642	4.95970426674853	10.7531208594671	6.12004907471764	5.22872930160988	8.33841852783841	6.36500640800251	10.2688127857188	9.20630584801659	8.86258025251298	6.17047697199628	11.9929599124304	10.6513455455658
ENSG00000201071.1	0	0	0.0679373622346467	0.239203374838895	0.0679766947481583	0.0928550938052168	0.0935554802173648	0.0552252758110206	0	0	0	0.0779134493050551	0	0.119999167647373	0	0	0	0	0	0	0	0.112881789918681	0	0	0
ENSG00000157734.9	1.46403676078925	1.35667433684037	1.40120367845289	0.402612697260772	1.26471778042282	0.337221620366995	1.01929563603563	1.86618722907087	0.519300164211623	0.66322372579707	0.292722422033323	0.68545461486757	1.26764541131973	1.56259016709678	0.916427423577975	1.35090419063746	0.769335042698243	1.15392209776317	0.982068569629017	0.658321523133853	1.87506290987074	0.133727828806039	0.310600591558032	1.9308710405258	0.869798509310266
ENSG00000166794.4	143.471457907908	75.5372630116707	50.9017575858006	75.9702908865625	48.4571744012806	84.3954165410287	84.0231020571955	131.035621462809	84.8350567300104	53.7805165289248	37.2836341965703	86.4593845650938	47.6881728719745	60.5358438402794	60.3128037055825	58.0014075503772	61.7606038012673	66.2198764230175	87.496695873408	53.3886748991786	57.8956944885206	152.745187729964	68.6976137007531	111.769308476702	48.1717351410276
ENSG00000169118.11	9.37160272293856	8.71109020915315	15.671939933796	5.55514348932569	11.976566145579	6.20970371084738	7.09900851885641	14.5324256573453	14.8501295744422	8.53196802210424	10.2313246319345	4.45649373262991	11.5021003383022	8.75734358238569	19.522963133238	8.97403527080301	4.90800477354714	14.2905654910482	19.8414061335749	5.35031505044824	18.6968962380701	15.6178811902132	10.1514979042155	12.6560745125835	18.4339534712232
ENSG00000259316.3	7.45085984749062	10.2341589073617	17.0923639486863	5.90992271734711	10.6230753889303	6.57408626068092	6.38204529178252	15.0193344545369	13.1103719261796	7.826191195911	10.2530659748425	8.02999051754237	12.7791530784945	10.4169116395502	16.3539933581664	11.195654119181	5.79641403518335	12.6741482437034	16.6861944027574	9.81192476849284	19.3255484965433	18.9826513366032	10.5182026036662	16.6700070797887	19.5924935732899
ENSG00000252774.1	0	0	0	0	0	0	0	0	0	0	0	0.0545394145135386	0.0375437093625764	0	0	0	0	0	0.108581085909711	0	0	0	0	0	0
ENSG00000166803.6	1.90139290855791	8.41617154121579	14.8239279861511	6.20815471427174	5.25775559929511	4.48918313885438	1.20717539993354	14.9451072196757	6.43014380765021	4.33161902076203	4.82242323247611	16.02825979332	7.16074577262223	5.76625302210624	6.87567299794057	12.7082084633109	7.15912392505381	6.70782346845372	3.67844675176262	3.86769196636029	10.4027916142994	17.2258129392	7.10209725293104	15.8020744519846	10.2881641280466
ENSG00000103671.5	2.76932390508293	6.97055872365009	6.59445329424304	3.18469854160841	4.44417969875041	4.45846620743594	3.5729539188085	5.02118424790218	5.15698161255961	2.79191029507298	4.35798069422875	4.84330877211137	4.33423262918776	4.11128248761374	6.12442454589542	4.85217650286117	4.06280710924072	3.97685098474347	3.18365978207996	6.83793587521402	6.13076441423984	6.31129828929709	5.32236443071638	7.71454572689077	8.29408920229695
ENSG00000264600.1	0	0	0	0	0	0	0.0199205585253704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265067.1	0	0.109395146819888	0	0	0	0.0348985587455849	0	0	0	0	0	0	0.0201576963020544	0	0	0	0	0	0	0.134459819160735	0	0	0	0.0589383126771129	0
ENSG00000206781.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180357.5	8.10289219889474	11.1187115982394	13.9432082047918	5.01115039125243	12.2451672152531	7.56261075451779	9.02860209285201	13.2243719500672	16.9763441974102	10.6444581454795	12.7178045720116	3.29641246997855	10.0473674584455	6.56015266363754	19.2261126910356	10.2639478806347	6.23174128409001	10.9443505193276	7.86955114921214	17.6036058685695	10.801269333446	11.6416534366601	8.75576168786211	16.3265793235441	13.9817280854148
ENSG00000259682.1	0.203521264248407	4.08539113520207	1.71250803627795	0.525309372195221	0.525732800302892	1.30329604808959	0.133992503636123	0.648579198271629	0.511988328126228	0.14366273016499	0.592593724239668	0.468676298632966	0.66061565323408	0.395291375779583	0.879931044633876	2.08926317983433	0.314230153225787	0.687198377126002	0.333241184377631	3.12558899322742	1.51581987978969	1.81072784237843	1.24940730865973	4.89625133600507	2.25816086578285
ENSG00000248415.1	0.0079180909772266	0.0756876538196641	0.0605690314052173	0.0444291508821828	0.0606040980043282	0.0206960607088244	0.0208521667350146	0.0492356687827607	0.0159353183122273	0.0203246051540519	0.0741058036815705	0.0434144593142596	0.05379397162399	0.026746083137325	0.0950948143869114	0.0684494917677065	0.0679181812666019	0.0712954070862399	0.0518596231210562	0.169446130315493	0	0.0125798611650669	0.0108019515242887	0.0174762359977907	0
ENSG00000243403.1	0.0228669006669906	0.718193808719842	0.349838371047376	0.0513233294673491	0.153142898513092	0.149421990031383	0.13549414376308	0.213283823821873	0.161070351043849	0.0293480289939974	0.261570772573359	0.0501511857595757	0.362490986949013	0.0772408435431369	0.357015445392241	0.716580616943178	0.039228604697089	0.308844328110651	0.0998446766985851	0.604489618037269	0.20854524032293	0.544946572021218	0.405538783519631	1.31222427190308	0.588333099131164
ENSG00000239465.1	0	0.0448106580787997	0.0156886279799596	0	0	0.0643284773578409	0	0	0	0	0	0	0.0123855536041489	0	0.0591156423456779	0	0.0140737674583371	0	0	0.0413082743401021	0	0.0521350947253289	0	0	0
ENSG00000207223.1	0.156032969257112	2.98298400348088	0.895174655327109	0.437757810162684	0.522487536103491	0.305875603123067	0.051363793060514	0.121279037075183	0.549534138855484	0.0500642847544661	0.162257805446576	0	0.235568372471067	0.197645687889792	0.374785444936651	1.18025042790641	0	0.439043407608279	0.0851616360076167	2.35700153587641	0.711507290513527	1.85922948101357	0.851447943679225	1.54973092745114	1.75634734005333
ENSG00000207162.1	0	0.304670595816138	0.0711120053297236	0	0.0711531758111563	0	0.146890847444087	0.0578058961760216	0.224509274352174	0	0.154675665005147	0	0.280700630748234	0	0.0893180265970523	0	0	0.502232832628536	0.162364240612652	0.280857659648825	0.339129643141961	0.118156639914881	0.304372746221779	1.14902168452764	0.717546443332868
ENSG00000180304.10	3.72624060802359	4.62938318613843	7.5663321994654	4.98492640328235	6.86604493781632	4.77215384979386	3.67782435332402	6.34246202415626	9.88958817093542	3.48958050184552	5.16724798494903	5.90058022331846	5.84959476341432	5.33671699142703	8.42578361161746	7.90844935867676	3.93743503930696	5.28912519670138	3.66098449481003	6.54366737833085	5.01106672888591	4.66748763571462	3.18277368309423	4.59067298154715	5.9885959083443
ENSG00000265967.1	0.775658478942396	2.19685464516281	0.988893301552691	0.306272431803351	0.618416139947144	0.657025212484567	0.397188609153866	0.491245774723303	0.910599890738871	0.313398807813156	0.821539971620298	0.283526198193125	0.249387816704478	0.327506753579113	0.862547729772978	0.341475239842958	0.258738847586937	1.53585942950333	0.674221905287738	1.77200566731503	1.50649467828947	2.00823632028613	1.2345226728526	3.23373457063813	1.45516864455682
ENSG00000264937.1	0.265256047737091	1.5394328160821	1.04623537841356	0.297675310910625	0.0317224575491405	0.649985656636518	0.327444180760777	0.180402567649334	0.533833163459613	0.191495889185833	0.413757403888768	0.0363596096756924	0.400466233200814	0.139999028921936	0.637135256392306	0.179145154235794	0.0853222152161686	0.70905510328737	0.398130648335608	1.50258847912121	1.209562393873	1.73837956474769	1.22129564421489	3.51272343555593	0.959718367957711
ENSG00000259635.1	0.0296743869438635	0.486261087666776	0.170244527364882	0.0832528837226733	0.0615127828174757	0.116342988882111	0.0846592785559249	0.111480233582471	0.0846037642524558	0.0571274249901801	0.077145569401262	0.0325406077893083	0.0746674145184862	0.0459412599569808	0.130674104791461	0.0694758087278656	0.0296957368061246	0.306157056144493	0.124169793706569	0.535415824339856	0.218006895104518	0.408591388742323	0.303616070656281	1.17891277513996	0.190870029674623
ENSG00000166831.4	0.068176233116625	0.403423892222987	0.213674483411016	0.0680076864526892	0.300766946396421	0.133647693320788	0.00748087609543897	0.10892600807276	0.301091051261134	0.0388885829220793	0.0984667786503495	0.515022362659974	0.0943506832148516	0.0831598229864711	0.23198880111381	0.327423794509972	0.0519811687180847	0.123625930481227	0.041344535329733	0.457713768033116	0.0287853972839837	0.0601749665439898	0.227349974490264	0.167192928869868	0.261893636821714
ENSG00000221033.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0694301202729371	0	0.23295945412732	0	0	0.0841547386194583	0.136152071145579	0
ENSG00000140451.8	0.888744489840769	0.746844301313327	0.506611945186197	1.38288594823815	0.408794556045626	1.38931642071448	0.432091290076076	3.23741573903849	1.18151863175501	0.336708121306132	0.529637913912599	1.72989276962186	1.25274714058631	0.155875207459475	0.944208176354578	1.93550640865065	1.50853194944051	1.06377501931068	0.958946360096076	3.33478256391449	0.563735050409021	2.97604499057086	1.82564812795009	2.20676891086793	0.843738656824219
ENSG00000249240.2	10.6123190907502	3.33570959825426	1.83521319314516	3.39168032400125	2.26553494791043	4.25111997198763	4.78371075667428	1.81633640098893	1.90624841454647	1.93945197087192	0.641534580814222	2.76754429168152	1.45823647954878	1.36819724428015	2.32003049508553	2.04705253767323	3.4957386845027	2.27945011154494	2.39439575506458	8.43269441427984	1.20293205968575	1.27714651585364	1.1731579145682	2.5857165461414	1.99408984832769
ENSG00000241839.5	22.6216347162882	3.5404033645	3.35654399995435	7.41067487726693	4.66831778513481	8.38691169853571	9.31772344048731	3.69783696269234	3.90903639049459	1.45921240289993	1.16119013349429	5.61814614021182	2.94859412026084	2.65004613456103	5.05854564450182	3.70310370433216	7.07348687437269	4.22303107356892	4.3829397473662	10.3000016713954	2.09072209478585	2.56253800942279	1.8472643794218	3.5835444725631	3.73567794839453
ENSG00000264929.1	0	0.0419559250351696	0	0	0	0	0	0	0	0	0	0	0	0	0.0368997252736857	0	0	0	0	0	0	0	0	0	0
ENSG00000166839.12	2.15831096634225	5.72347211155836	0.454901429072166	2.01455830181842	0.496129627033988	1.68493691142444	1.99311579457098	0.335269589937611	0.343087276236997	5.68966927826753	0.2110838887914	0.923409457367524	0.606924213529732	0.622713895085214	0.691351429066582	0.807117107804472	1.70304365804134	1.1298237009022	0.817062934226923	3.95260420972499	0.650820738034493	0.46358468047911	0.666328432608274	1.26004427740149	0.453912234612655
ENSG00000090487.6	9.42178296066159	10.1328719201718	8.0749966774964	11.333180511778	8.11215857205431	9.36083760923113	7.33133055317803	16.3262771204853	10.9459917477449	6.83053275415866	8.22322069274917	12.3009378276318	7.82688334542706	8.12837735391335	11.7951583421723	10.6472656125925	9.5242207708169	11.2405691706939	7.1144595044857	7.89009813835737	9.27209726628546	12.25878104896	8.68694893743209	13.9794754193623	11.1099927535667
ENSG00000103707.5	4.92742769021671	4.17362460842263	4.19633781799626	3.2650230039561	3.93009617695384	3.90471481869455	3.24622544406252	5.23853777541322	4.67240926409255	3.62718516406157	5.1953124985623	3.51988474135796	3.21178191543288	3.78600574561808	5.07851963702115	4.4459166713914	3.63836052739608	4.48743078131721	5.1042466975037	4.46398875208764	3.59841089683185	3.89606611146495	3.08261190278285	3.97829982853277	5.25606940952356
ENSG00000270218.1	0	0	0.0129184797458072	0	0	0	0	0	0	0	0	0.014815460648839	0	0	0.0162258554259501	0	0	0.0152062572414412	0.0147478554716076	0	0.0205358640725466	0	0	0	0
ENSG00000186198.3	0.177777989440816	0.0231203927321466	0.11332530211056	0	0.121490262954155	0	0.0055735179703962	0	0.0170372286210515	0.0217300299785342	0.0528200941134598	0	0.0639041861490661	0.0357444329162389	0.010167051963707	0.0182956753262088	0.0580917209982425	0.0476408804000473	0.0369637739267102	0.0213133117605846	0.0386030551236062	0.0806984710908016	0.0115488949807554	0	0.0408390794875622
ENSG00000103710.6	4.45379882869498	8.62180764000064	3.59237620348122	0.676631514435874	6.96851011722793	0.46460733140566	0.861325650607332	2.70355160096153	3.79197073758392	1.20089869034337	1.17709397246412	4.528447741167	6.6811164280965	3.4512412505073	1.53363329228098	0.845145116480517	1.99064839503627	2.08067033055246	4.25942101124014	1.76501339100967	1.20610403105992	0.903699819220319	2.22706282195011	1.38098491033292	1.1113250579639
ENSG00000234438.2	0	0.0139181358746192	0	0	0.00487568992109749	0	0.00167758786172668	0.00396108286316639	0.00769212051094543	0.00163514474702387	0	0.0223536505210789	0	0	0.00306020776365181	0	0	0	0	0.00641514987350288	0	0	0.0104283970047167	0	0
ENSG00000246922.4	0.837348130467918	7.07256877699167	2.56136778936962	0.753685503064103	1.51699496009133	0.915269954252434	0.93415811549571	1.56380747300169	2.90857450184984	0.705794303829637	2.3761411227419	0.33199046445997	1.4565476649406	0.617303688326147	2.63606466240328	2.67514227909632	0.424864775022964	4.54617661113902	1.11169462385768	5.97224347749277	4.12847265426191	2.66980518491994	2.06506366788081	4.36024303161349	5.00695833672456
ENSG00000259258.1	0	0	0.14249034775806	0	0	0	0	0	0.0299906271606524	0	0	0	0.0224981029888098	0	0	0	0	0.0670897791401415	0	0	0	0	0	0	0
ENSG00000090470.10	4.54829171648491	5.65808372920657	8.11733842756548	9.03973231937905	6.64975818682566	8.33129025533733	5.40287915787932	11.1535085999599	11.1314766907116	4.94849321978223	8.97002719923122	9.39756065464049	6.88512279576025	5.11359002851118	9.69468755129574	6.50654321752757	5.79448449031657	8.77806946908919	5.98443839718127	11.146999218897	9.49708505394611	8.47758501695135	6.15160049348814	10.4046803569255	8.88246849902632
ENSG00000166855.5	8.78827627120892	8.22406044426335	12.1721459816828	9.31782048105882	10.3612366015841	9.33141832636935	8.62375606184544	14.2902505309754	14.5560203634781	7.64908196808943	12.0952631307092	9.01872786711333	9.17053740943561	10.0054826954559	16.7759894738417	8.48244596258465	9.14311670838709	12.1005219064661	9.84765431777364	6.97227468612553	11.9826635247261	12.5663621746939	9.05094153388331	11.2245053928678	13.752272725493
ENSG00000138615.4	1.48112211657419	0.202498096201401	0.531296408028113	0.455134456062271	0.218795216863403	0.385263164238978	0.199965911914978	0.123593522515549	0.43327500806163	0.43911345941131	0.23595505295857	0.0862050916424139	0.130821367154734	0.0452623712724713	0.268214774525275	0.169894281879658	0.140990458911316	0.557015376675541	17.5075421322223	1.09978411359119	0.184666014331755	0.428616262035189	0.224236290510941	0.626990375228326	0.203981452252649
ENSG00000201709.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138617.10	0.897515079422674	2.78757876410654	3.09684647920969	2.02403185830481	2.52891602362139	2.43267848448833	1.38346268135159	3.23996213016516	4.41005108656138	1.79794794476497	2.61508044234409	1.98720192424026	3.00753914032375	2.1218049325493	3.88455277450491	3.11553435393438	2.49696668594936	2.39643246355791	2.2633968486805	4.17947445964626	3.42845006930892	3.32829602706127	2.08644854785567	5.16271062130158	4.13682103155572
ENSG00000206903.1	20.3497960286852	8.87575992747827	12.1395250014398	54.5359348233206	8.19456460658714	8.57385660051834	34.0741913903123	1.36924958652057	1.22251869494568	7.2115500253189	49.2718740508762	38.7021677341874	24.3489583774388	16.9794242100131	1.02136186139225	20.7425473240346	14.5373423177472	0.888811539677218	37.1993827147164	0.841143677879559	7.94063861626547	7.1417120217254	3.7291470052363	8.58069846853356	10.2565321766473
ENSG00000199568.1	4084.48579713786	528.247159222329	588.646789083591	1792.36463498823	329.672905384827	649.80635024848	1686.63110156282	7.62489670163195	1.31157285849991	398.047317245586	2202.97282577398	690.2809207948	118.793474865862	1146.67894281964	1.23582269558853	788.436356049066	743.892030870899	6.87178630046199	1232.35788332146	19.257312117473	636.584346085745	15.4764826454026	579.390140485393	561.278697224389	165.909933954988
ENSG00000259346.2	0	0.111452149580604	0.0585306505406187	0.0228981008392788	0	0.0266660782209854	0	0.0475786991602639	0.06159613424534	0	0.0848733136182089	0	0.0308050948616011	0.137845197707752	0.0245052021689349	0.0220486343674824	0	0.0229653474748946	0.0445460865270611	0.128426365736856	0.0620288407114357	0	0	0	0.0656217687492452
ENSG00000200156.1	7394.46966868475	1536.87229902492	2683.08538674785	5094.48199125274	2966.39982175553	3453.62033999337	4280.6213191924	23.0346529727623	10.5616130184467	2186.22272384985	8612.075012011	4510.44719365896	2198.0417760054	5753.03319856904	7.57971253294296	1912.01005373952	4495.42156956527	10.8095514838728	3214.29967695755	34.7149752072832	1183.59851145279	214.055013489934	778.260120865212	916.033482116955	531.375100971528
ENSG00000174498.9	1.71995996371313	13.2739871486719	14.1092392202876	2.22773940351882	12.7173229673226	3.48969244470845	1.61174253815391	5.31181211950612	23.5869260317503	5.69612892280434	4.48485600973092	2.029117698472	9.96044346950657	5.68024878441479	16.2376536569217	12.416772635519	3.85548223224647	15.6270668562371	4.55446024615518	8.6766906773462	9.8320516634525	2.2225025611655	4.6966893009993	9.76248606099207	10.7080968720738
ENSG00000103742.7	5.67615143882539	8.22691707694387	4.10732281479202	6.52631265110852	3.96064933666086	8.05566973521282	2.62427700974479	5.93747112691759	2.28859310223509	4.80663561109417	2.20947732679396	4.08329094132273	1.68743596331332	2.23219471771049	5.07147847051063	2.30701302178151	2.4335073850423	9.21027567663933	5.68806018304969	10.0508022087878	4.8341990059092	1.98662645214948	3.55852929707126	3.76201640477171	2.67330103525229
ENSG00000074603.14	6.38422547173318	4.58033297914061	7.51434731237957	4.51804129712356	8.91149104206822	4.95595762247505	5.07184131124517	6.13071411674998	8.64662294629179	4.28538706475605	7.34641243022561	5.33440447193823	5.06455851771493	7.89467837092175	10.7662817367751	5.35088031345445	3.76149724823332	6.76451045865155	7.34493464494719	4.65496838927311	8.06453900449256	8.12846170712052	4.97560462240127	6.51561863377037	11.4528334342252
ENSG00000270690.1	0.0492227717450272	0.0672159871181995	0	0.0184129058295232	0	0.021442825785947	0	0	0	0	0	0	0.0123855536041489	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259232.2	0.133967700877319	1.68304003659599	0.973540113369213	0.511159624796023	1.23044683826969	1.05048186931154	0.229321177098456	0.416513864702647	0.40441906322698	0.0687751790566403	0.585111480246743	0.617011558132962	0.404511346667489	0.316765479580945	0.836642255868685	1.99773990178098	0.321753808222589	0.542817303952054	0.116989722192282	1.11302850305275	0.447986071804813	1.23447829513763	0.584832931011993	1.83323950340461	1.93882498577315
ENSG00000252217.1	0.580247604424887	0.679161536506807	0.317041023761684	0.465117673297852	0	0.108330942772753	1.3643507531699	0	0	0.851092840825924	0.172398918286987	0.363596096756924	1.81461261919119	0.559996115687743	0	0.716580616943178	0.213305538040422	0	0.452421191290464	0	0	0	0	0	0
ENSG00000074696.8	42.7335861913792	32.2374532146153	42.240165183282	27.5361319155185	46.8149366811572	21.1788568755389	28.5624525220159	41.401878914392	56.1886579981987	74.8238013913133	35.0355956096639	35.3035619388598	35.4881723729064	62.2464064578469	43.5850984354383	37.9305089330075	33.4553197958372	50.838927738712	56.7274825200255	12.7720581099913	53.8226846376335	34.1006566829571	29.8642174982777	41.5490178571238	44.3301552106252
ENSG00000207449.1	0.0743708545057265	0	0.0711120053297236	0.0834603675450351	0	0.097194116880227	0.146890847444087	0	0	0	0.0773378325025735	0	0.280700630748234	0.125606605387905	0	0	0.0637923104419953	0.083705472104756	0.0811821203063262	0	0	0	0	0	0
ENSG00000238715.1	0	0	0.0753364808938656	0	0	0	0	0	0	0	0	0	0	0	0.189248095958111	0	0	0	0.0860048205225436	0	0	0	0.107484765167427	0	0
ENSG00000138614.10	7.84048992408637	4.59442293579902	5.44015286378719	6.71784591202339	6.15400606402234	7.44781664516523	5.32870682001956	12.0237362495458	8.10640240854467	5.5213889949258	5.59997550441378	8.21848089486672	5.83149226279713	6.08307419539949	9.45260525279417	6.96700185575253	5.41360335594845	7.59492952239804	6.93887300549851	4.40902050959874	6.97868659077792	9.58567492234871	4.58993137334917	8.10179205682852	9.85705991223075
ENSG00000074621.9	1.2150268765236	0.968949087750795	0.68098904179194	0.49841936139923	0.775251604569485	0.562118815338671	0.397373915533554	0.721746449172652	0.732522058842369	0.552029834670447	0.534732708240218	0.41210759711683	0.335264828653918	0.264093280449834	0.880584890357266	0.345511129701796	0.337381546737646	0.859759507844798	0.827147858317043	0.517183323578342	1.20503518984485	0.640210239609251	0.711063073837134	0.632243815184274	1.94676469179151
ENSG00000174485.10	7.23628748516654	6.90666542090409	10.2125530943283	7.73949120537679	10.0901789484995	11.3670823438748	10.162172400263	16.5942338087841	11.6541380573738	7.3890767575907	14.1370986257928	5.16892981765696	8.55703039185497	11.7965301727958	13.3940116694289	6.90853907757035	7.28200474417393	9.51991304705757	13.2970969012953	8.80195243292603	14.8946562139247	10.9015759800684	8.77184110321046	9.49603341683368	17.3314226952237
ENSG00000238311.1	0.459097005698812	1.14935029254998	1.0974496976366	0.429339390736478	0.0732056712672474	1.49996689993043	0.503760278093503	0.535260365552969	0.9239420136801	0.0982030200952989	0.875256046687779	0.419533957796451	0.404316870058515	0.0646149364255088	0.827050573201551	0.165364757756118	0.19689741972962	0.861200530308547	1.50343042028831	3.17855255198718	2.44238560301278	1.94504007244496	0.730689701667027	1.35104747521382	2.09169387888219
ENSG00000264737.1	0.0914676026679624	1.37393598189883	0.087459592761844	0	0.087510227721767	0.478150368100427	0.180658858350773	0	0	0	0.380466578288523	0.401209486076606	0.207137706828007	0	0.219701812549071	0	0	0.102948109370217	0.0998446766985851	0	0.278060320430574	0.435957257616974	0.249562328319773	0.201880657215858	0.441249824348373
ENSG00000103769.5	26.7982717705923	14.6319869386798	26.2096159780719	22.9933385913199	22.1057201282867	19.7524370763215	22.3400820510188	33.9932290586232	29.4536890108068	15.1276480795828	17.1711867247319	30.3450363935457	21.4736031846003	26.7452019405954	30.7954305000583	21.6024313767773	24.8755261793476	18.2387472563268	45.9448148581019	10.6069210744268	28.7140888090391	29.7352572312235	13.8508407780617	23.2731043995144	28.4031217104008
ENSG00000261544.1	0.483410554287222	1.72646670962478	0.995568074616131	0.66768294036028	0.409130760914149	1.70089704540397	0.538599773961651	0.635864857936238	0.785782460232608	0.0954496643916924	1.14073302941296	0.387382757292424	0.449121009197175	0.266914036449298	0.915509772619786	1.38628212810503	0.414650017872969	1.13002387341421	0.710343552680354	2.80857659648825	2.14782107323242	2.27451531836146	1.09066900729471	3.48810154231605	3.22895899499791
